Rep,Row,Pos,Fert,PlotIndex,PlotID,Plant,Genotype,SeedTreatment,R_Year,ERA,T1_kgdw_ha,T2_kgdw_ha,T3_kgdw_ha,Stover_kgdw_ha,Grain_kgdw_ha,Cob_kgdw_ha,Total_kgdw_ha,T1_FracN.leco,T1_FracC.leco,T2_FracN.leco,T2_FracC.leco,T3_FracN.leco,T3_FracC.leco,Stover_FracN.leco,Stover_FracC.leco,Grain_FracN.leco,Grain_FracC.leco,T2_d15N,T2_X15N_AtPercent,T2_FracN,stover_d15N,stover_X15N_AtPercent,stover_FracN,grain_d15N,grain_X15N_AtPercent,grain_FracN,Stover_FracN_fromSoil,Grain_FracN_fromSoil,T2_FracN_fromSoil,Cob_FracN_fromSoil,Stover_FracN_fromFert,Grain_FracN_fromFert,T2_FracN_fromFert,Cob_FracN_fromFert,T0_BG_activity.g,T0_BX_activity.g,T0_CB_activity.g,T0_LAP_activity.g,T0_NAG_activity.g,T1_BG_activity.g,T1_BX_activity.g,T1_CB_activity.g,T1_LAP_activity.g,T1_NAG_activity.g,T2_BG_activity.g,T2_BX_activity.g,T2_CB_activity.g,T2_LAP_activity.g,T2_NAG_activity.g,T3_BG_activity.g,T3_BX_activity.g,T3_CB_activity.g,T3_LAP_activity.g,T3_NAG_activity.g,T2_kgN_ha,Grain_kgN_ha,Stover_kgN_ha,Cob_kgN_ha,Final_kgN_ha,T1_kgN_ha,T3_kgN_ha,Grain_kgFertN_ha,Grain_kgSoilN_ha,Stover_kgFertN_ha,Stover_kgSoilN_ha,Cob_kgFertN_ha,Cob_kgSoilN_ha,Total_kgFertN_ha,Total_kgSoilN_ha,T2_kgFertN_ha,T2_kgSoilN_ha,NUtE,R_Year.c,PostAnthesis_kgdw_ha,PostAnthesis_kgN_ha,PostAnthesis_N_kgFertN_ha,PostAnthesis_N_kgSoilN_ha
1,4,d,0,47,1-4d_0,2003U,2003,Untreated,2003,3,1121.7,NA,NA,5856.740041,3615.51874,465.88354,9938.142321,0.020339,0.41922,NA,NA,NA,NA,0.0038192,0.45593,0.010781,0.43972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.97890754,22.36806156,1.779302416,63.12627152,22.8142563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.27439073,68,NA,NA,NA,NA
1,4,d,170,48,1-4d_170,2003U,2003,Untreated,2003,3,562.8,NA,NA,6654.345961,7675.446235,820.2175,15150.0097,0.025708,0.42017,NA,NA,NA,NA,0.0045614,0.46803,0.010676,0.43713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.943064,30.35313367,3.741340105,116.0375378,14.4684624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.14623493,68,NA,NA,NA,NA
2,1,d,85,70,2-1d_85,2003U,2003,Untreated,2003,3,1028.1,7518,NA,7188.297641,5012.700664,555.4044214,12756.40273,0.026165,0.42274,0.01191,0.43927,NA,NA,0.0046913,0.44515,0.011042,0.43874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.9193204,26.25026307,27.6743733,198.5576002,53.14965546,NA,NA,NA,NA,NA,89.53938,55.35024073,33.72246072,2.605568762,91.67827022,26.9002365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.67708599,68,5238.402726,2.138890217,NA,NA
2,1,d,0,71,2-1d_0,2003U,2003,Untreated,2003,3,1060.2,NA,NA,5295.989899,3863.302541,484.9438324,9644.236272,0.021035,0.4229,NA,NA,NA,NA,0.0032337,0.43912,0.01013,0.4392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.13525474,17.12564254,1.568162871,57.82906015,22.301307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.80555643,68,NA,NA,NA,NA
2,1,d,170,72,2-1d_170,2003U,2003,Untreated,2003,3,579.9,NA,NA,6234.17059,7002.105662,860.3170222,14096.59327,0.0282,0.41822,NA,NA,NA,NA,0.0048923,0.44564,0.011026,0.43976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.20521703,30.49943278,4.208928968,111.9135788,16.35318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.56707844,68,NA,NA,NA,NA
3,3,b,170,148,3-3b_170,2003U,2003,Untreated,2003,3,574.8,NA,NA,7160.170688,8889.553719,907.5615502,16957.28596,0.031258,0.41568,NA,NA,NA,NA,0.003785,0.45432,0.010818,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.16719213,27.10124605,3.435120468,126.7035587,17.9670984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1602529,68,NA,NA,NA,NA
3,3,b,85,149,3-3b_85,2003U,2003,Untreated,2003,3,462.9,8173.5,NA,6023.836714,4587.001615,538.7533895,11149.59172,0.0265725,0.41452,0.01263,0.43386,NA,NA,0.0038103,0.45065,0.0097954,0.4386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.84338905,21.62883097,19.10268923,190.0739604,20.87433687,NA,NA,NA,NA,NA,103.231305,44.93151562,22.95262503,2.05281204,69.93695269,12.30041025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.58766773,68,2976.091719,-33.29435231,NA,NA
3,3,b,0,150,3-3b_0,2003U,2003,Untreated,2003,3,535.2,NA,NA,3279.334274,2817.798634,381.8307752,6478.963683,0.022987,0.42015,NA,NA,NA,NA,0.0036802,0.44535,0.010577,0.43699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.80385615,12.068606,1.405213619,43.27767577,12.3026424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.10974964,68,NA,NA,NA,NA
4,3,c,0,211,4-3c_0,2003U,2003,Untreated,2003,3,150,NA,NA,3233.443505,1977.677916,310.6907591,5521.81218,0.02127,0.42161,NA,NA,NA,NA,0.0048928,0.43871,0.011202,0.43771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.15394802,15.82059238,1.520147746,39.49468814,3.1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.07452923,68,NA,NA,NA,NA
4,3,c,85,212,4-3c_85,2003U,2003,Untreated,2003,3,612,6768,NA,4278.25448,4901.905073,591.1271861,9771.286739,0.024557,0.42331,0.0089716,0.43158,NA,NA,0.0035439,0.44616,0.01046,0.4383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.86009337,17.82084283,15.23378234,142.2146575,18.60396372,NA,NA,NA,NA,NA,60.7197888,51.27392706,15.16170605,2.094895635,68.53052875,15.028884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5287794,68,3003.286739,7.81073995,NA,NA
4,3,c,170,213,4-3c_170,2003U,2003,Untreated,2003,3,789.3,NA,NA,4811.255509,8288.904085,927.7729774,14027.93257,0.027359,0.4265,NA,NA,NA,NA,0.0038646,0.45117,0.010133,0.43299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.99146509,18.59357804,3.585471448,106.1705146,21.5944587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.07162014,68,NA,NA,NA,NA
1,5,a,85,49,1-5a_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.35615368,11.43143003,10.28104346,14.22597119,6.705028343,43.31686164,11.527968,13.50582421,207.0300195,9.706185664,49.00256409,15.05814501,13.97037159,204.8769028,10.16686069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,0,50,1-5a_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5921219,13.73848056,13.81743734,115.5497112,14.20162751,39.39791383,11.3280152,11.28424501,21.71586197,9.888255933,NA,NA,NA,NA,NA,66.83712966,16.09340882,15.60560555,182.450132,13.84608737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,a,170,51,1-5a_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.98392981,12.51364907,13.84818268,24.26927729,12.15937991,NA,NA,NA,NA,NA,68.23619875,16.5365146,20.82359337,182.9812894,18.55242113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,170,88,2-3b_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.40947929,11.3881003,12.71309461,23.24554905,11.12395778,NA,NA,NA,NA,NA,64.08161835,18.07281495,20.44174783,199.551731,13.71813619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,85,89,2-3b_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.96438162,11.53667845,13.42774293,24.37950463,9.787692136,48.59495751,13.52176801,18.12042665,151.2301175,12.93798463,67.02759747,16.56901853,20.00679116,203.1996624,12.5924032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,b,0,90,2-3b_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.50091821,11.7737697,11.74892383,103.3675116,10.88637711,43.70488804,13.8535747,14.85283305,25.519868,10.92622201,NA,NA,NA,NA,NA,68.00513034,17.40125652,17.69406613,212.155123,14.37552301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,0,139,3-2c_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.37502912,15.43594398,16.04795932,116.6291569,12.45642683,52.70136257,15.66035255,17.12485727,25.61084867,10.46004796,NA,NA,NA,NA,NA,72.37586598,17.72768499,23.10713818,156.3551623,19.04287148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,85,140,3-2c_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.44734926,16.70992946,18.76038133,23.99743638,11.56890182,62.48524058,16.44507724,22.10789457,136.3743667,13.58033495,74.15820731,17.78219141,24.59521121,170.7863473,15.61148698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2,c,170,141,3-2c_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.36484279,15.76561591,20.34026982,39.70624992,16.02850755,NA,NA,NA,NA,NA,80.74944704,16.93052856,25.05140029,185.2686929,22.32884688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,85,214,4-3d_85,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.30441054,13.20325383,12.39872968,21.55910155,9.427133312,41.28223281,14.05261226,12.58461562,161.4514588,7.50324705,53.69043231,13.48798351,17.26613583,190.7678787,15.01952534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,0,215,4-3d_0,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4121814,12.24269521,11.58262003,155.5271675,11.33471831,43.63613368,13.97329288,13.46967471,26.70212016,11.99642904,NA,NA,NA,NA,NA,66.3854013,16.05213959,19.98883958,212.7836657,14.86979259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,d,170,216,4-3d_170,Bare,Bare,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4612084,14.50500452,13.85697781,29.34819006,14.11123428,NA,NA,NA,NA,NA,66.62626802,19.52822112,21.35762723,200.8033378,22.65590546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,85,58,1-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,0,59,1-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,5,d,170,60,1-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,85,118,2-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,0,119,2-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,5,d,170,120,2-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,85,178,3-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,0,179,3-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,d,170,180,3-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,85,238,4-5d_85,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,0,239,4-5d_0,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,5,d,170,240,4-5d_170,Blank,Blank,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,b,85,5,1-1b_85,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,3,b,85,29,1-3b_85,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,a,0,74,2-2a_0,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,3,a,0,86,2-3a_0,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,4,b,85,161,3-4b_85,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,5,a,170,171,3-5a_170,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,1,c,0,188,4-1c_0,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2,b,85,197,4-2b_85,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
